Waterbody OGF ID,Zone Number,Species,Species French,Season,Season French,Limit,Limit French,Size Limit Only,Size Limit Only French,Waterbody Description,Waterbody Description French,Effective Date,Expiry Date
125208466,11,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,S - 5,S - 5,No size limits,Aucune limite de taille,"Whitefawn Lake (46°23'23""N., 79°27'53""W.) - Widdifield Township","Lac Whitefawn (46° 23' 23""N., 79° 27' 53""O.) - canton de Widdifield",01/01/2022,12/31/2022
125208466,11,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,C - 2,C - 2,No size limits,Aucune limite de taille,"Whitefawn Lake (46°23'23""N., 79°27'53""W.) - Widdifield Township","Lac Whitefawn (46° 23' 23""N., 79° 27' 53""O.) - canton de Widdifield",01/01/2022,12/31/2022
125208467,11,Lake Trout,Touladi,Open all year,Pêche ouverte toute l’année,S-2,S-2,No size limits,Aucune limite de taille,"Crooked Lake (46°02'45""N., 79°50'36""W.) - Patterson Township","Lac Crooked (46° 02' 45""N., 79° 50' 36""O.) - canton de Patterson",01/01/2022,12/31/2022
125208467,11,Lake Trout,Touladi,Open all year,Pêche ouverte toute l’année,C-1,C-1,No size limits,Aucune limite de taille,"Crooked Lake (46°02'45""N., 79°50'36""W.) - Patterson Township","Lac Crooked (46° 02' 45""N., 79° 50' 36""O.) - canton de Patterson",01/01/2022,12/31/2022
127694563,11,Lake Trout,Touladi,Refer to Zone-Wide Seasons and Limits,Reportez-vous à Saisons et limites de zone,S-2; not more than 1 greater than 50 cm,S-2; pas plus de 1 dépassant 50 cm,No size limits,Aucune limite de taille,"Cross Lake (46°52’19”N., 79°57’57”W.) - Torrington Township","Lac Cross (46°52’19” N., 79°57’57” O.) - canton de Torrington",01/01/2022,12/31/2022
127694563,11,Lake Trout,Touladi,Refer to Zone-Wide Seasons and Limits,Reportez-vous à Saisons et limites de zone,C - 1,C - 1,No size limits,Aucune limite de taille,"Cross Lake (46°52’19”N., 79°57’57”W.) - Torrington Township","Lac Cross (46°52’19” N., 79°57’57” O.) - canton de Torrington",01/01/2022,12/31/2022
127694564,11,Lake Trout,Touladi,Refer to Zone-Wide Seasons and Limits,Reportez-vous à Saisons et limites de zone,S-2; not more than 1 greater than 50 cm,S-2; pas plus de 1 dépassant 50 cm,No size limits,Aucune limite de taille,"Diamond Lake (47°12’12”N., 80°14’37”W.) - Canton Township","Lac Diamond (47°12’12” N., 80°14’37” O.) - canton de Canton",01/01/2022,12/31/2022
127694564,11,Lake Trout,Touladi,Refer to Zone-Wide Seasons and Limits,Reportez-vous à Saisons et limites de zone,C - 1,C - 1,No size limits,Aucune limite de taille,"Diamond Lake (47°12’12”N., 80°14’37”W.) - Canton Township","Lac Diamond (47°12’12” N., 80°14’37” O.) - canton de Canton",01/01/2022,12/31/2022
125208468,11,Lake Trout,Touladi,Open all year,Pêche ouverte toute l’année,S-2,S-2,No size limits,Aucune limite de taille,"Hearst Lake (47°17'28""N., 79°45'34""W.) - Gillies Limit Township","Lac Hearst (47° 17' 28""N., 79° 45' 34""O.) - canton de Gillies Limit",01/01/2022,12/31/2022
125208468,11,Lake Trout,Touladi,Open all year,Pêche ouverte toute l’année,C-1,C-1,No size limits,Aucune limite de taille,"Hearst Lake (47°17'28""N., 79°45'34""W.) - Gillies Limit Township","Lac Hearst (47° 17' 28""N., 79° 45' 34""O.) - canton de Gillies Limit",01/01/2022,12/31/2022
125208469,11,Lake Trout,Touladi,Open all year,Pêche ouverte toute l’année,S-2,S-2,No size limits,Aucune limite de taille,"Justin Lake (First Justin) (47°20'36""N., 79°53'27""W.) - Coleman Township","Lac Justin (First Justin) (47° 20' 36""N., 79° 53' 27""O.) - canton de Coleman",01/01/2022,12/31/2022
125208469,11,Lake Trout,Touladi,Open all year,Pêche ouverte toute l’année,C-1,C-1,No size limits,Aucune limite de taille,"Justin Lake (First Justin) (47°20'36""N., 79°53'27""W.) - Coleman Township","Lac Justin (First Justin) (47° 20' 36""N., 79° 53' 27""O.) - canton de Coleman",01/01/2022,12/31/2022
125208470,11,Lake Trout,Touladi,Open all year,Pêche ouverte toute l’année,S-2,S-2,No size limits,Aucune limite de taille,"Kingston Lake (47°35'17""N., 80°05'39""W.) - Cane Township","Lac Kingston (47° 35' 17""N., 80° 05' 39""O.) - canton de Cane",01/01/2022,12/31/2022
125208470,11,Lake Trout,Touladi,Open all year,Pêche ouverte toute l’année,C-1,C-1,No size limits,Aucune limite de taille,"Kingston Lake (47°35'17""N., 80°05'39""W.) - Cane Township","Lac Kingston (47° 35' 17""N., 80° 05' 39""O.) - canton de Cane",01/01/2022,12/31/2022
125208471,11,Lake Trout,Touladi,Open all year,Pêche ouverte toute l’année,S-2,S-2,No size limits,Aucune limite de taille,"Kitt Lake (47°21'03""N., 79°55'28""W.) - Kittson Township","Lac Kitt (47° 21' 03""N., 79° 55' 28""O.) - canton de Kittson",01/01/2022,12/31/2022
125208471,11,Lake Trout,Touladi,Open all year,Pêche ouverte toute l’année,C-1,C-1,No size limits,Aucune limite de taille,"Kitt Lake (47°21'03""N., 79°55'28""W.) - Kittson Township","Lac Kitt (47° 21' 03""N., 79° 55' 28""O.) - canton de Kittson",01/01/2022,12/31/2022
127694565,11,Lake Trout,Touladi,Refer to Zone-Wide Seasons and Limits,Reportez-vous à Saisons et limites de zone,S-2; not more than 1 greater than 50 cm,S-2; pas plus de 1 dépassant 50 cm,No size limits,Aucune limite de taille,"Kokoko Lake (47°05’31”N., 80°01’45”W.) - Cynthia Township","Lac Kokoko (47°05’31” N., 80°01’45” O.) - canton de Cynthia",01/01/2022,12/31/2022
127694565,11,Lake Trout,Touladi,Refer to Zone-Wide Seasons and Limits,Reportez-vous à Saisons et limites de zone,C - 1,C - 1,No size limits,Aucune limite de taille,"Kokoko Lake (47°05’31”N., 80°01’45”W.) - Cynthia Township","Lac Kokoko (47°05’31” N., 80°01’45” O.) - canton de Cynthia",01/01/2022,12/31/2022
127694566,11,Lake Trout,Touladi,Refer to Zone-Wide Seasons and Limits,Reportez-vous à Saisons et limites de zone,S-2; not more than 1 greater than 50 cm,S-2; pas plus de 1 dépassant 50 cm,No size limits,Aucune limite de taille,"Makobe Lake (47°26’49”N., 80°25’47”W.) - Tretheway Township","Lac Makobe (47°26’49” N., 80°25’47” O.) - canton de Tretheway",01/01/2022,12/31/2022
127694566,11,Lake Trout,Touladi,Refer to Zone-Wide Seasons and Limits,Reportez-vous à Saisons et limites de zone,C - 1,C - 1,No size limits,Aucune limite de taille,"Makobe Lake (47°26’49”N., 80°25’47”W.) - Tretheway Township","Lac Makobe (47°26’49” N., 80°25’47” O.) - canton de Tretheway",01/01/2022,12/31/2022
125208472,11,Lake Trout,Touladi,Open all year,Pêche ouverte toute l’année,S-2,S-2,No size limits,Aucune limite de taille,"McNab Lake (47°09'48""N., 79°40'18""W.) - Best Township","Lac McNab (47° 09' 48""N., 79° 40' 18""O.) - canton de Best",01/01/2022,12/31/2022
125208472,11,Lake Trout,Touladi,Open all year,Pêche ouverte toute l’année,C-1,C-1,No size limits,Aucune limite de taille,"McNab Lake (47°09'48""N., 79°40'18""W.) - Best Township","Lac McNab (47° 09' 48""N., 79° 40' 18""O.) - canton de Best",01/01/2022,12/31/2022
125208473,11,Lake Trout,Touladi,Open all year,Pêche ouverte toute l’année,S-2,S-2,No size limits,Aucune limite de taille,"Roosevelt Lake (47°15'38""N., 79°42'45""W.) - Gillies Limit Township","Lac Roosevelt (47° 15' 38""N., 79° 42' 45""O.) - canton de Gillies Limit",01/01/2022,12/31/2022
125208473,11,Lake Trout,Touladi,Open all year,Pêche ouverte toute l’année,C-1,C-1,No size limits,Aucune limite de taille,"Roosevelt Lake (47°15'38""N., 79°42'45""W.) - Gillies Limit Township","Lac Roosevelt (47° 15' 38""N., 79° 42' 45""O.) - canton de Gillies Limit",01/01/2022,12/31/2022
125208474,11,Lake Trout,Touladi,Open all year,Pêche ouverte toute l’année,S-2,S-2,No size limits,Aucune limite de taille,"Stormy Lake (46°04'47""N., 79°46'29""W.) - Patterson Township","Lac Stormy (46° 04' 47""N., 79° 46' 29""O.) - canton de Patterson",01/01/2022,12/31/2022
125208474,11,Lake Trout,Touladi,Open all year,Pêche ouverte toute l’année,C-1,C-1,No size limits,Aucune limite de taille,"Stormy Lake (46°04'47""N., 79°46'29""W.) - Patterson Township","Lac Stormy (46° 04' 47""N., 79° 46' 29""O.) - canton de Patterson",01/01/2022,12/31/2022
125208475,11,Lake Trout,Touladi,Open all year,Pêche ouverte toute l’année,S-2,S-2,No size limits,Aucune limite de taille,"Threetrails Lake (46°44'07""N., 79°16'18""W.) - McAuslan Township","Lac Threetrails (46° 44' 07""N., 79° 16' 18""O.) - canton de McAuslan",01/01/2022,12/31/2022
125208475,11,Lake Trout,Touladi,Open all year,Pêche ouverte toute l’année,C-1,C-1,No size limits,Aucune limite de taille,"Threetrails Lake (46°44'07""N., 79°16'18""W.) - McAuslan Township","Lac Threetrails (46° 44' 07""N., 79° 16' 18""O.) - canton de McAuslan",01/01/2022,12/31/2022
125208476,11,Lake Trout,Touladi,Open all year,Pêche ouverte toute l’année,S-2,S-2,No size limits,Aucune limite de taille,"Tooth Lake (47°10'53""N., 79°30'31""W.) - South Lorrain Township","Lac Tooth (47° 10' 53""N., 79° 30' 31""O.) - canton de South Lorrain",01/01/2022,12/31/2022
125208476,11,Lake Trout,Touladi,Open all year,Pêche ouverte toute l’année,C-1,C-1,No size limits,Aucune limite de taille,"Tooth Lake (47°10'53""N., 79°30'31""W.) - South Lorrain Township","Lac Tooth (47° 10' 53""N., 79° 30' 31""O.) - canton de South Lorrain",01/01/2022,12/31/2022
125208478,15,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,Refer to Zone-Wide Seasons and Limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,"Adams Lake (44°59'07""N., 78°10'25""W.) - Cardiff Township","Lac Adams (44° 59' 07""N., 78° 10' 25""O.) - canton de Cardiff",01/01/2022,12/31/2022
125208479,15,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,Refer to Zone-Wide Seasons and Limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,"Aide Lake (45°00'35""N., 77°33'12""W.) - Cashel Township","Lac Aide (45° 00' 35""N., 77° 33' 12""O.) - canton de Cashel",01/01/2022,12/31/2022
125208480,15,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,Refer to Zone-Wide Seasons and Limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,"Barns Lake (45°36'19""N., 78°08'15""W.) - Murchison Township","Lac Barns (45° 36' 19""N., 78° 08' 15""O.) - canton de Murchison",01/01/2022,12/31/2022
125208481,15,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,Refer to Zone-Wide Seasons and Limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,"Black Cat Lake (45°11'01""N., 78°41'52""W.) - Sherborne Township","Lac Black Cat (45° 11' 01""N., 78° 41' 52""O.) - canton de Sherborne",01/01/2022,12/31/2022
125208482,15,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,Refer to Zone-Wide Seasons and Limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,"Bronson Lake (45°02'31""N., 77°46'02""W.) - Dungannon Township","Lac Bronson (45° 02' 31""N., 77° 46' 02""O.) - canton de Dungannon",01/01/2022,12/31/2022
125208483,15,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,Refer to Zone-Wide Seasons and Limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,"Burdock Lake (45°10'21""N., 78°35'11""W.) - Guilford Township","Lac Burdock (45° 10' 21""N., 78° 35' 11""O.) - canton de Guilford",01/01/2022,12/31/2022
125208484,15,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,Refer to Zone-Wide Seasons and Limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,"Burleigh Lake (44°52'22""N., 78°05'00""W.) - Chandos Township","Lac Burleigh (44° 52' 22""N., 78° 05' 00""O.) - canton de Chandos",01/01/2022,12/31/2022
125208485,15,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,Refer to Zone-Wide Seasons and Limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,"Burnt Lake (45°01'37""N., 77°53'07""W.) - Faraday Township","Lac Burnt (45° 01' 37""N., 77° 53' 07""O.) - canton de Faraday",01/01/2022,12/31/2022
125208486,15,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,Refer to Zone-Wide Seasons and Limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,"Burnt River (44°53'N., 78°38'W.) - Snowdon Twp.",Rivière Burnt (44° 53' N. et 78° 38' O.) - canton de Snowdon,01/01/2022,12/31/2022
125208487,15,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,Refer to Zone-Wide Seasons and Limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,"Cat Lake (45°10'37""N., 78°40'47""W.) - Stanhope Township","Lac Cat (45° 10' 37""N., 78° 40' 47""O.) - canton de Stanhope",01/01/2022,12/31/2022
125208488,15,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,Refer to Zone-Wide Seasons and Limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,"Cedar Lake (44°58'38""N., 77°45'53""W.) - Dungannon Township","Lac Cedar (44° 58' 38""N., 77° 45' 53""O.) - canton de Dungannon",01/01/2022,12/31/2022
125208489,15,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,Refer to Zone-Wide Seasons and Limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,"Centre Lake (45°00'51""N., 78°03'00""W.) - Cardiff Township","Lac Centre (45° 00' 51""N., 78° 03' 00""O.) - canton de Cardiff",01/01/2022,12/31/2022
125208490,15,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,Refer to Zone-Wide Seasons and Limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,"Cherrytree Lake (45°04'12""N., 77°36'21""W.) - Mayo Township","Lac Cherrytree (45° 04' 12""N., 77° 36' 21""O.) - canton de Mayo",01/01/2022,12/31/2022
125208491,15,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,Refer to Zone-Wide Seasons and Limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,"Currie Lake (44°58'24""N., 77°36'37""W.) - Cashel Township","Lac Currie (44° 58' 24""N., 77° 36' 37""O.) - canton de Cashel",01/01/2022,12/31/2022
125208492,15,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,Refer to Zone-Wide Seasons and Limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,"Davis Pond (45°18'55""N., 77°48'23""W.) - Wicklow Township","Étang Davis (45° 18' 55""N., 77° 48' 23""O.) - canton de Wicklow",01/01/2022,12/31/2022
125208493,15,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,Refer to Zone-Wide Seasons and Limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,"Dixie Lake (45°02'16""N., 78°08'53""W.) - Cardiff Township","Lac Dixie (45° 02' 16""N., 78° 08' 53""O.) - canton de Cardiff",01/01/2022,12/31/2022
125208494,15,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,Refer to Zone-Wide Seasons and Limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,"Doe Lake (44°56'26""N., 78°53'54""W.) - Anson Township","Lac Doe (44° 56' 26""N., 78° 53' 54""O.) - canton d'Anson",01/01/2022,12/31/2022
125208495,15,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,Refer to Zone-Wide Seasons and Limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,"Dovetail Lake (45°01'13""N., 77°37'24""W.) - Mayo Township","Lac Dovetail (45° 01' 13""N., 77° 37' 24""O.) - canton de Mayo",01/01/2022,12/31/2022
125208496,15,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,Refer to Zone-Wide Seasons and Limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,"East Chainy Lake (45°12'25""N., 78°04'16""W.) - Mcclure Township","Lac East Chainy (45° 12' 25""N., 78° 04' 16""O.) - canton de Mcclure",01/01/2022,12/31/2022
125208497,15,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,Refer to Zone-Wide Seasons and Limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,"Finger Lake (45°35'13""N., 77°48'27""W.) - Dickens Township","Lac Finger (45° 35' 13""N., 77° 48' 27""O.) - canton de Dickens",01/01/2022,12/31/2022
125208498,15,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,Refer to Zone-Wide Seasons and Limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,"Fish Lake (45°32'29""N., 77°50'48""W.) - Dickens Township","Lac Fish (45° 32' 29""N., 77° 50' 48""O.) - canton de Dickens",01/01/2022,12/31/2022
125208499,15,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,Refer to Zone-Wide Seasons and Limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,"Gil Lake (44°53'07""N., 78°10'21""W.) - Anstruther Township","Lac Gil (44° 53' 07""N., 78° 10' 21""O.) - canton d'Anstruther",01/01/2022,12/31/2022
125208500,15,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,Refer to Zone-Wide Seasons and Limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,"Glennie’s Pond (45°12'48""N., 78°46'14""W.) - Sherborne Township","Étang Glennie’s (45° 12' 48""N., 78° 46' 14""O.) - canton de Sherborne",01/01/2022,12/31/2022
125208501,15,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,Refer to Zone-Wide Seasons and Limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,"Green Canoe Lake (45°10'44""N., 78°28'00""W.) - Harburn Township","Lac Green Canoe (45° 10' 44""N., 78° 28' 00""O.) - canton de Harburn",01/01/2022,12/31/2022
125208502,15,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,Refer to Zone-Wide Seasons and Limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,"Green Lake (45°28'30""N., 77°59'25""W.) - Lyell Township","Lac Green (45° 28' 30""N., 77° 59' 25""O.) - canton de Lyell",01/01/2022,12/31/2022
125208503,15,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,Refer to Zone-Wide Seasons and Limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,"Halls Lake (45°01'35""N., 78°10'36""W.) - Cardiff Township","Lac Halls (45° 01' 35""N., 78° 10' 36""O.) - canton de Cardiff",01/01/2022,12/31/2022
125208504,15,Brook Trout,Omble de fontaine,Open all year,Pêche ouverte toute l’année,Refer to Zone-Wide Seasons and Limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,"Harburn Lake (45°12'46""N., 78°26'41""W.) - Harburn Township","Lac Harburn (45° 12' 46""N., 78° 26' 41""O.) - canton de Harburn",01/01/2022,12/31/2022
